Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-06-18 00:00:00-04:00,317.30999755859375,329.32000732421875,315.45001220703125,322.04998779296875,95137700,0.0,0.0,TSLA
2025-06-20 00:00:00-04:00,327.95001220703125,332.3599853515625,317.7799987792969,322.1600036621094,108688000,0.0,0.0,TSLA
2025-06-23 00:00:00-04:00,327.5400085449219,357.5400085449219,327.4800109863281,348.67999267578125,190716800,0.0,0.0,TSLA
2025-06-24 00:00:00-04:00,356.1700134277344,356.260009765625,340.44000244140625,340.4700012207031,114736200,0.0,0.0,TSLA
2025-06-25 00:00:00-04:00,342.70001220703125,343.0,320.3999938964844,327.54998779296875,119845100,0.0,0.0,TSLA
2025-06-26 00:00:00-04:00,324.6099853515625,331.04998779296875,323.6099853515625,325.7799987792969,80440900,0.0,0.0,TSLA
2025-06-27 00:00:00-04:00,324.510009765625,329.3399963378906,317.5,323.6300048828125,89067000,0.0,0.0,TSLA
2025-06-30 00:00:00-04:00,319.8999938964844,325.5799865722656,316.6000061035156,317.6600036621094,76695100,0.0,0.0,TSLA
2025-07-01 00:00:00-04:00,298.4599914550781,305.8900146484375,293.2099914550781,300.7099914550781,145085700,0.0,0.0,TSLA
2025-07-02 00:00:00-04:00,312.6300048828125,316.8299865722656,303.82000732421875,315.6499938964844,119483700,0.0,0.0,TSLA
2025-07-03 00:00:00-04:00,317.989990234375,318.45001220703125,312.760009765625,315.3500061035156,58042300,0.0,0.0,TSLA
2025-07-07 00:00:00-04:00,291.3699951171875,296.1499938964844,288.7699890136719,293.94000244140625,131177900,0.0,0.0,TSLA
2025-07-08 00:00:00-04:00,297.0,304.04998779296875,294.3500061035156,297.80999755859375,103246700,0.0,0.0,TSLA
2025-07-09 00:00:00-04:00,297.54998779296875,300.1499938964844,293.54998779296875,295.8800048828125,75586800,0.0,0.0,TSLA
2025-07-10 00:00:00-04:00,300.04998779296875,310.4800109863281,300.0,309.8699951171875,104365300,0.0,0.0,TSLA
2025-07-11 00:00:00-04:00,307.8900146484375,314.0899963378906,305.6499938964844,313.510009765625,79236400,0.0,0.0,TSLA
2025-07-14 00:00:00-04:00,317.7300109863281,322.6000061035156,312.6700134277344,316.8999938964844,78043400,0.0,0.0,TSLA
2025-07-15 00:00:00-04:00,319.67999267578125,321.20001220703125,310.5,310.7799987792969,77556300,0.0,0.0,TSLA
2025-07-16 00:00:00-04:00,312.79998779296875,323.5,312.6199951171875,321.6700134277344,97284800,0.0,0.0,TSLA
2025-07-17 00:00:00-04:00,323.1499938964844,324.3399963378906,317.05999755859375,319.4100036621094,73922900,0.0,0.0,TSLA
2025-07-18 00:00:00-04:00,321.6600036621094,330.8999938964844,321.4200134277344,329.6499938964844,94255000,0.0,0.0,TSLA
2025-07-21 00:00:00-04:00,334.3999938964844,338.0,326.8800048828125,328.489990234375,75768800,0.0,0.0,TSLA
2025-07-22 00:00:00-04:00,329.739990234375,335.4100036621094,321.54998779296875,332.1099853515625,77370400,0.0,0.0,TSLA
2025-07-23 00:00:00-04:00,330.8999938964844,336.20001220703125,328.6700134277344,332.55999755859375,92553800,0.0,0.0,TSLA
2025-07-24 00:00:00-04:00,310.0,310.1499938964844,300.4100036621094,305.29998779296875,156966000,0.0,0.0,TSLA
2025-07-25 00:00:00-04:00,308.739990234375,323.6300048828125,308.010009765625,316.05999755859375,148227000,0.0,0.0,TSLA
2025-07-28 00:00:00-04:00,318.45001220703125,330.489990234375,315.69000244140625,325.5899963378906,112673800,0.0,0.0,TSLA
2025-07-29 00:00:00-04:00,325.54998779296875,326.25,318.25,321.20001220703125,87358900,0.0,0.0,TSLA
2025-07-30 00:00:00-04:00,322.17999267578125,324.45001220703125,311.6199951171875,319.0400085449219,83931900,0.0,0.0,TSLA
2025-07-31 00:00:00-04:00,319.6099853515625,321.3699951171875,306.1000061035156,308.2699890136719,85270900,0.0,0.0,TSLA
2025-08-01 00:00:00-04:00,306.2099914550781,309.30999755859375,297.82000732421875,302.6300048828125,89121400,0.0,0.0,TSLA
2025-08-04 00:00:00-04:00,309.0799865722656,312.1199951171875,303.0,309.260009765625,78683900,0.0,0.0,TSLA
2025-08-05 00:00:00-04:00,308.95001220703125,312.45001220703125,305.5,308.7200012207031,57961300,0.0,0.0,TSLA
2025-08-06 00:00:00-04:00,307.8900146484375,320.4700012207031,306.92999267578125,319.9100036621094,78523600,0.0,0.0,TSLA
2025-08-07 00:00:00-04:00,319.7900085449219,322.3999938964844,316.1600036621094,322.2699890136719,66658700,0.0,0.0,TSLA
2025-08-08 00:00:00-04:00,321.42999267578125,335.1499938964844,320.9800109863281,329.6499938964844,91200300,0.0,0.0,TSLA
2025-08-11 00:00:00-04:00,335.0,346.6400146484375,334.1499938964844,339.0299987792969,105320200,0.0,0.0,TSLA
2025-08-12 00:00:00-04:00,345.0,345.260009765625,332.94000244140625,340.8399963378906,80522100,0.0,0.0,TSLA
2025-08-13 00:00:00-04:00,341.5,348.9800109863281,338.20001220703125,339.3800048828125,67838900,0.0,0.0,TSLA
2025-08-14 00:00:00-04:00,335.760009765625,340.4700012207031,330.3999938964844,335.5799865722656,75000700,0.0,0.0,TSLA
2025-08-15 00:00:00-04:00,337.6600036621094,339.29998779296875,327.0199890136719,330.55999755859375,74319800,0.0,0.0,TSLA
2025-08-18 00:00:00-04:00,329.6199951171875,336.2699890136719,329.5899963378906,335.1600036621094,56956600,0.0,0.0,TSLA
2025-08-19 00:00:00-04:00,335.7900085449219,340.54998779296875,327.8500061035156,329.30999755859375,75956000,0.0,0.0,TSLA
2025-08-20 00:00:00-04:00,329.2200012207031,331.3699951171875,314.6000061035156,323.8999938964844,77481800,0.0,0.0,TSLA
2025-08-21 00:00:00-04:00,322.0799865722656,324.8999938964844,318.67999267578125,320.1099853515625,55744400,0.0,0.0,TSLA
2025-08-22 00:00:00-04:00,321.6600036621094,340.25,319.69000244140625,340.010009765625,94016300,0.0,0.0,TSLA
2025-08-25 00:00:00-04:00,338.8999938964844,349.5299987792969,335.0299987792969,346.6000061035156,86670000,0.0,0.0,TSLA
2025-08-26 00:00:00-04:00,344.92999267578125,351.8999938964844,343.7200012207031,351.6700134277344,76651600,0.0,0.0,TSLA
2025-08-27 00:00:00-04:00,351.94000244140625,355.3900146484375,349.1600036621094,349.6000061035156,65519000,0.0,0.0,TSLA
2025-08-28 00:00:00-04:00,350.9100036621094,353.54998779296875,340.260009765625,345.9800109863281,67903200,0.0,0.0,TSLA
2025-08-29 00:00:00-04:00,347.2300109863281,348.75,331.70001220703125,333.8699951171875,81145700,0.0,0.0,TSLA
2025-09-02 00:00:00-04:00,328.2300109863281,333.3299865722656,325.6000061035156,329.3599853515625,58392000,0.0,0.0,TSLA
2025-09-03 00:00:00-04:00,335.20001220703125,343.3299865722656,328.510009765625,334.0899963378906,88733300,0.0,0.0,TSLA
2025-09-04 00:00:00-04:00,336.1499938964844,338.8900146484375,331.4800109863281,338.5299987792969,60711000,0.0,0.0,TSLA
2025-09-05 00:00:00-04:00,348.0,355.8699951171875,344.67999267578125,350.8399963378906,108989800,0.0,0.0,TSLA
2025-09-08 00:00:00-04:00,354.6400146484375,358.44000244140625,344.8399963378906,346.3999938964844,75208300,0.0,0.0,TSLA
2025-09-09 00:00:00-04:00,348.44000244140625,350.7699890136719,343.82000732421875,346.9700012207031,53816000,0.0,0.0,TSLA
2025-09-10 00:00:00-04:00,350.54998779296875,356.3299865722656,346.07000732421875,347.7900085449219,72121700,0.0,0.0,TSLA
2025-09-11 00:00:00-04:00,350.1700134277344,368.989990234375,347.6000061035156,368.80999755859375,103756000,0.0,0.0,TSLA
2025-09-12 00:00:00-04:00,370.94000244140625,396.69000244140625,370.239990234375,395.94000244140625,168156400,0.0,0.0,TSLA
2025-09-15 00:00:00-04:00,423.1300048828125,425.70001220703125,402.42999267578125,410.0400085449219,163823700,0.0,0.0,TSLA
2025-09-16 00:00:00-04:00,414.5,423.25,411.42999267578125,421.6199951171875,104285700,0.0,0.0,TSLA
2025-09-17 00:00:00-04:00,415.75,428.30999755859375,409.6700134277344,425.8599853515625,106133500,0.0,0.0,TSLA
2025-09-18 00:00:00-04:00,428.8699951171875,432.2200012207031,416.55999755859375,416.8500061035156,90454500,0.0,0.0,TSLA
2025-09-19 00:00:00-04:00,421.82000732421875,429.4700012207031,421.7200012207031,426.07000732421875,93131000,0.0,0.0,TSLA
2025-09-22 00:00:00-04:00,431.1099853515625,444.9800109863281,429.1300048828125,434.2099914550781,97108800,0.0,0.0,TSLA
2025-09-23 00:00:00-04:00,439.8800048828125,440.9700012207031,423.7200012207031,425.8500061035156,83422700,0.0,0.0,TSLA
2025-09-24 00:00:00-04:00,429.8299865722656,444.2099914550781,429.0299987792969,442.7900085449219,93133600,0.0,0.0,TSLA
2025-09-25 00:00:00-04:00,435.239990234375,435.3500061035156,419.0799865722656,423.3900146484375,96746400,0.0,0.0,TSLA
2025-09-26 00:00:00-04:00,428.29998779296875,440.4700012207031,421.0199890136719,440.3999938964844,101628200,0.0,0.0,TSLA
2025-09-29 00:00:00-04:00,444.3500061035156,450.9800109863281,439.5,443.2099914550781,79491500,0.0,0.0,TSLA
2025-09-30 00:00:00-04:00,441.5199890136719,445.0,433.1199951171875,444.7200012207031,74358000,0.0,0.0,TSLA
2025-10-01 00:00:00-04:00,443.79998779296875,462.2900085449219,440.75,459.4599914550781,98122300,0.0,0.0,TSLA
2025-10-02 00:00:00-04:00,470.5400085449219,470.75,435.57000732421875,436.0,137009000,0.0,0.0,TSLA
2025-10-03 00:00:00-04:00,443.2900085449219,446.7699890136719,416.5799865722656,429.8299865722656,133188200,0.0,0.0,TSLA
2025-10-06 00:00:00-04:00,440.75,453.54998779296875,436.69000244140625,453.25,85324900,0.0,0.0,TSLA
2025-10-07 00:00:00-04:00,447.82000732421875,452.67999267578125,432.45001220703125,433.0899963378906,102296100,0.0,0.0,TSLA
2025-10-08 00:00:00-04:00,437.57000732421875,441.3299865722656,425.2300109863281,438.69000244140625,71192100,0.0,0.0,TSLA
2025-10-09 00:00:00-04:00,431.80999755859375,436.3500061035156,426.17999267578125,435.5400085449219,69339900,0.0,0.0,TSLA
2025-10-10 00:00:00-04:00,436.5400085449219,443.1300048828125,411.45001220703125,413.489990234375,112107900,0.0,0.0,TSLA
2025-10-13 00:00:00-04:00,423.5299987792969,436.8900146484375,419.70001220703125,435.8999938964844,79552800,0.0,0.0,TSLA
2025-10-14 00:00:00-04:00,426.7900085449219,434.20001220703125,417.8599853515625,429.239990234375,72669400,0.0,0.0,TSLA
2025-10-15 00:00:00-04:00,434.8999938964844,440.510009765625,426.3299865722656,435.1499938964844,71558200,0.0,0.0,TSLA
2025-10-16 00:00:00-04:00,434.7300109863281,439.3500061035156,421.30999755859375,428.75,77189900,0.0,0.0,TSLA
2025-10-17 00:00:00-04:00,425.5,441.4599914550781,423.6000061035156,439.30999755859375,89331600,0.0,0.0,TSLA
2025-10-20 00:00:00-04:00,443.8699951171875,449.79998779296875,440.6099853515625,447.42999267578125,63719000,0.0,0.0,TSLA
2025-10-21 00:00:00-04:00,445.760009765625,449.29998779296875,442.04998779296875,442.6000061035156,54412200,0.0,0.0,TSLA
2025-10-22 00:00:00-04:00,443.45001220703125,445.5400085449219,429.0,438.9700012207031,84023500,0.0,0.0,TSLA
2025-10-23 00:00:00-04:00,420.0,449.3999938964844,413.8999938964844,448.9800109863281,126709800,0.0,0.0,TSLA
2025-10-24 00:00:00-04:00,446.8299865722656,451.67999267578125,430.1700134277344,433.7200012207031,94727800,0.0,0.0,TSLA
2025-10-27 00:00:00-04:00,439.9800109863281,460.1600036621094,438.69000244140625,452.4200134277344,105867500,0.0,0.0,TSLA
2025-10-28 00:00:00-04:00,454.7799987792969,467.0,451.6000061035156,460.54998779296875,80185700,0.0,0.0,TSLA
2025-10-29 00:00:00-04:00,462.5,465.70001220703125,452.6499938964844,461.510009765625,67983500,0.0,0.0,TSLA
2025-10-30 00:00:00-04:00,451.04998779296875,455.05999755859375,439.6099853515625,440.1000061035156,72447900,0.0,0.0,TSLA
2025-10-31 00:00:00-04:00,446.75,458.0,443.69000244140625,456.55999755859375,83135800,0.0,0.0,TSLA
2025-11-03 00:00:00-05:00,455.989990234375,474.07000732421875,453.79998779296875,468.3699951171875,84595200,0.0,0.0,TSLA
2025-11-04 00:00:00-05:00,454.4599914550781,460.2200012207031,443.6000061035156,444.260009765625,87756600,0.0,0.0,TSLA
2025-11-05 00:00:00-05:00,452.04998779296875,466.3299865722656,440.7099914550781,462.07000732421875,85573000,0.0,0.0,TSLA
2025-11-06 00:00:00-05:00,461.9599914550781,467.45001220703125,435.0899963378906,445.9100036621094,109622900,0.0,0.0,TSLA
2025-11-07 00:00:00-05:00,437.9200134277344,439.3599853515625,421.8800048828125,429.5199890136719,103471500,0.0,0.0,TSLA
2025-11-10 00:00:00-05:00,439.6000061035156,449.6700134277344,433.3599853515625,445.2300109863281,76515900,0.0,0.0,TSLA
2025-11-11 00:00:00-05:00,439.3999938964844,442.489990234375,432.3599853515625,439.6199951171875,60533200,0.0,0.0,TSLA
2025-11-12 00:00:00-05:00,442.1499938964844,442.3299865722656,426.55999755859375,430.6000061035156,58513500,0.0,0.0,TSLA
2025-11-13 00:00:00-05:00,423.1300048828125,424.5,396.3399963378906,401.989990234375,118948000,0.0,0.0,TSLA
2025-11-14 00:00:00-05:00,386.29998779296875,412.19000244140625,382.7799987792969,404.3500061035156,105506700,0.0,0.0,TSLA
2025-11-17 00:00:00-05:00,398.739990234375,423.9599914550781,398.739990234375,408.9200134277344,102214300,0.0,0.0,TSLA
2025-11-18 00:00:00-05:00,405.3800048828125,408.8999938964844,393.7099914550781,401.25,80688600,0.0,0.0,TSLA
2025-11-19 00:00:00-05:00,406.17999267578125,411.7799987792969,398.5,403.989990234375,72047700,0.0,0.0,TSLA
2025-11-20 00:00:00-05:00,414.6300048828125,428.94000244140625,394.739990234375,395.2300109863281,113548800,0.0,0.0,TSLA
2025-11-21 00:00:00-05:00,402.32000732421875,402.79998779296875,383.760009765625,391.0899963378906,100460600,0.0,0.0,TSLA
2025-11-24 00:00:00-05:00,402.1700134277344,421.7200012207031,401.0899963378906,417.7799987792969,96806400,0.0,0.0,TSLA
2025-11-25 00:00:00-05:00,414.4200134277344,420.4800109863281,405.95001220703125,419.3999938964844,71915600,0.0,0.0,TSLA
2025-11-26 00:00:00-05:00,423.95001220703125,426.94000244140625,416.8900146484375,426.5799865722656,63463000,0.0,0.0,TSLA
2025-11-28 00:00:00-05:00,426.5899963378906,432.92999267578125,426.20001220703125,430.1700134277344,36252900,0.0,0.0,TSLA
2025-12-01 00:00:00-05:00,425.32000732421875,433.6600036621094,425.2900085449219,430.1400146484375,57463600,0.0,0.0,TSLA
2025-12-02 00:00:00-05:00,430.80999755859375,436.79998779296875,422.1199951171875,429.239990234375,69336600,0.0,0.0,TSLA
2025-12-03 00:00:00-05:00,432.1000061035156,447.9200134277344,431.1099853515625,446.739990234375,87483000,0.0,0.0,TSLA
2025-12-04 00:00:00-05:00,449.94000244140625,454.6300048828125,445.3900146484375,454.5299987792969,71906500,0.0,0.0,TSLA
2025-12-05 00:00:00-05:00,453.0299987792969,458.8699951171875,451.6600036621094,455.0,56427500,0.0,0.0,TSLA
2025-12-08 00:00:00-05:00,447.45001220703125,449.75,435.25,439.5799865722656,69165800,0.0,0.0,TSLA
2025-12-09 00:00:00-05:00,437.5400085449219,452.3900146484375,435.70001220703125,445.1700134277344,62367400,0.0,0.0,TSLA
2025-12-10 00:00:00-05:00,446.07000732421875,456.8800048828125,443.6099853515625,451.45001220703125,63257500,0.0,0.0,TSLA
2025-12-11 00:00:00-05:00,448.95001220703125,449.2699890136719,440.3299865722656,446.8900146484375,55979500,0.0,0.0,TSLA
2025-12-12 00:00:00-05:00,448.0899963378906,463.010009765625,441.6700134277344,458.9599914550781,95656700,0.0,0.0,TSLA
2025-12-15 00:00:00-05:00,469.44000244140625,481.7699890136719,467.6600036621094,475.30999755859375,114542200,0.0,0.0,TSLA
2025-12-16 00:00:00-05:00,472.2099914550781,491.5,465.8299865722656,489.8800048828125,107608100,0.0,0.0,TSLA
2025-12-17 00:00:00-05:00,488.2200012207031,495.2799987792969,466.20001220703125,467.260009765625,106490400,0.0,0.0,TSLA
2025-12-18 00:00:00-05:00,478.1600036621094,490.8599853515625,473.1199951171875,483.3699951171875,95168400,0.0,0.0,TSLA
2025-12-19 00:00:00-05:00,488.1199951171875,490.489990234375,474.7200012207031,481.20001220703125,103305400,0.0,0.0,TSLA
2025-12-22 00:00:00-05:00,489.8800048828125,498.8299865722656,485.3299865722656,488.7300109863281,86916100,0.0,0.0,TSLA
2025-12-23 00:00:00-05:00,489.3999938964844,491.9700012207031,482.8399963378906,485.55999755859375,58223600,0.0,0.0,TSLA
2025-12-24 00:00:00-05:00,488.4800109863281,490.8999938964844,476.79998779296875,485.3999938964844,41285400,0.0,0.0,TSLA
2025-12-26 00:00:00-05:00,485.2300109863281,489.0899963378906,473.82000732421875,475.19000244140625,58780700,0.0,0.0,TSLA
2025-12-29 00:00:00-05:00,469.0,469.3999938964844,459.0,459.6400146484375,66263000,0.0,0.0,TSLA
2025-12-30 00:00:00-05:00,461.0899963378906,463.1199951171875,453.8299865722656,454.42999267578125,59238500,0.0,0.0,TSLA
2025-12-31 00:00:00-05:00,456.1000061035156,456.54998779296875,449.29998779296875,449.7200012207031,49078000,0.0,0.0,TSLA
2026-01-02 00:00:00-05:00,457.79998779296875,458.3399963378906,435.29998779296875,438.07000732421875,85535400,0.0,0.0,TSLA
2026-01-05 00:00:00-05:00,447.989990234375,457.54998779296875,444.57000732421875,451.6700134277344,67940800,0.0,0.0,TSLA
2026-01-06 00:00:00-05:00,446.3800048828125,448.25,428.7799987792969,432.9599914550781,89093800,0.0,0.0,TSLA
2026-01-07 00:00:00-05:00,435.8999938964844,438.3699951171875,431.2900085449219,431.4100036621094,59828800,0.0,0.0,TSLA
2026-01-08 00:00:00-05:00,427.8900146484375,436.8900146484375,424.3699951171875,435.79998779296875,57041100,0.0,0.0,TSLA
2026-01-09 00:00:00-05:00,435.95001220703125,449.04998779296875,430.3900146484375,445.010009765625,67331500,0.0,0.0,TSLA
2026-01-12 00:00:00-05:00,441.2300109863281,454.29998779296875,438.0,448.9599914550781,61649600,0.0,0.0,TSLA
2026-01-13 00:00:00-05:00,450.20001220703125,451.80999755859375,443.95001220703125,447.20001220703125,53719200,0.0,0.0,TSLA
2026-01-14 00:00:00-05:00,442.80999755859375,443.9100036621094,434.2200012207031,439.20001220703125,57259500,0.0,0.0,TSLA
2026-01-15 00:00:00-05:00,441.1300048828125,445.3599853515625,437.6499938964844,438.57000732421875,49465800,0.0,0.0,TSLA
2026-01-16 00:00:00-05:00,439.5,447.25,435.260009765625,437.5,60220600,0.0,0.0,TSLA
2026-01-20 00:00:00-05:00,429.3599853515625,430.7300109863281,417.44000244140625,419.25,63187300,0.0,0.0,TSLA
2026-01-21 00:00:00-05:00,421.6600036621094,438.20001220703125,419.6199951171875,431.44000244140625,68124000,0.0,0.0,TSLA
2026-01-22 00:00:00-05:00,435.1600036621094,449.5,432.6300048828125,449.3599853515625,71546700,0.0,0.0,TSLA
2026-01-23 00:00:00-05:00,447.42999267578125,452.42999267578125,444.0400085449219,449.05999755859375,56771400,0.0,0.0,TSLA
2026-01-26 00:00:00-05:00,445.0,445.0400085449219,434.2799987792969,435.20001220703125,49397400,0.0,0.0,TSLA
2026-01-27 00:00:00-05:00,437.4100036621094,437.5199890136719,430.69000244140625,430.8999938964844,37733100,0.0,0.0,TSLA
2026-01-28 00:00:00-05:00,431.9100036621094,438.260009765625,430.1000061035156,431.4599914550781,54857400,0.0,0.0,TSLA
2026-01-29 00:00:00-05:00,437.79998779296875,440.2300109863281,414.6199951171875,416.55999755859375,81686100,0.0,0.0,TSLA
2026-01-30 00:00:00-05:00,425.3500061035156,439.8800048828125,422.70001220703125,430.4100036621094,82626100,0.0,0.0,TSLA
2026-02-02 00:00:00-05:00,421.2900085449219,427.1499938964844,414.5,421.80999755859375,58739500,0.0,0.0,TSLA
2026-02-03 00:00:00-05:00,424.2699890136719,428.55999755859375,413.69000244140625,421.9599914550781,56886500,0.0,0.0,TSLA
2026-02-04 00:00:00-05:00,420.4599914550781,423.8999938964844,399.17999267578125,406.010009765625,74606900,0.0,0.0,TSLA
2026-02-05 00:00:00-05:00,397.0199890136719,402.1000061035156,387.5299987792969,397.2099914550781,72819800,0.0,0.0,TSLA
2026-02-06 00:00:00-05:00,400.8699951171875,414.54998779296875,397.75,411.1099853515625,62677100,0.0,0.0,TSLA
2026-02-09 00:00:00-05:00,409.9100036621094,421.25,407.2900085449219,417.32000732421875,54484300,0.0,0.0,TSLA
2026-02-10 00:00:00-05:00,418.0799865722656,427.25,417.0,425.2099914550781,64450200,0.0,0.0,TSLA
2026-02-11 00:00:00-05:00,427.9599914550781,436.3500061035156,420.0299987792969,428.2699890136719,57362000,0.0,0.0,TSLA
2026-02-12 00:00:00-05:00,430.29998779296875,436.2300109863281,414.0,417.07000732421875,61933400,0.0,0.0,TSLA
2026-02-13 00:00:00-05:00,414.30999755859375,424.05999755859375,410.8800048828125,417.44000244140625,51434100,0.0,0.0,TSLA
2026-02-17 00:00:00-05:00,412.3599853515625,413.7200012207031,400.510009765625,410.6300048828125,59678800,0.0,0.0,TSLA
2026-02-18 00:00:00-05:00,411.1099853515625,416.8999938964844,409.5799865722656,411.32000732421875,45921400,0.0,0.0,TSLA
2026-02-19 00:00:00-05:00,407.25,415.25,404.1099853515625,411.7099914550781,51019600,0.0,0.0,TSLA
2026-02-20 00:00:00-05:00,408.29998779296875,414.70001220703125,405.5,411.82000732421875,57912200,0.0,0.0,TSLA
2026-02-23 00:00:00-05:00,407.2900085449219,407.70001220703125,394.0400085449219,399.8299865722656,69680000,0.0,0.0,TSLA
2026-02-24 00:00:00-05:00,399.5,410.82000732421875,397.6400146484375,409.3800048828125,58579500,0.0,0.0,TSLA
2026-02-25 00:00:00-05:00,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,0.0,0.0,TSLA
2026-02-26 00:00:00-05:00,414.4200134277344,416.80999755859375,403.6600036621094,408.5799865722656,53602500,0.0,0.0,TSLA
2026-02-27 00:00:00-05:00,402.94000244140625,407.1199951171875,398.1099853515625,402.510009765625,56890100,0.0,0.0,TSLA
2026-03-02 00:00:00-05:00,390.6000061035156,404.5400085449219,388.25,403.32000732421875,55088300,0.0,0.0,TSLA
2026-03-03 00:00:00-05:00,395.0899963378906,396.3399963378906,385.3900146484375,392.42999267578125,62617300,0.0,0.0,TSLA
2026-03-04 00:00:00-05:00,397.8500061035156,408.3299865722656,394.5799865722656,405.94000244140625,68305500,0.0,0.0,TSLA
2026-03-05 00:00:00-05:00,401.57000732421875,408.6199951171875,399.4200134277344,405.54998779296875,51925900,0.0,0.0,TSLA
2026-03-06 00:00:00-05:00,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,0.0,0.0,TSLA
2026-03-09 00:00:00-04:00,390.04998779296875,401.5899963378906,381.3999938964844,398.67999267578125,67018900,0.0,0.0,TSLA
2026-03-10 00:00:00-04:00,402.2200012207031,406.5899963378906,398.19000244140625,399.239990234375,59258700,0.0,0.0,TSLA
2026-03-11 00:00:00-04:00,402.2799987792969,416.3800048828125,402.1499938964844,407.82000732421875,62559900,0.0,0.0,TSLA
2026-03-12 00:00:00-04:00,405.17999267578125,406.5,394.6499938964844,395.010009765625,60973800,0.0,0.0,TSLA
2026-03-13 00:00:00-04:00,399.1700134277344,400.20001220703125,389.95001220703125,391.20001220703125,58504100,0.0,0.0,TSLA
2026-03-16 00:00:00-04:00,396.2200012207031,403.7300109863281,394.4200134277344,395.55999755859375,58068300,0.0,0.0,TSLA
2026-03-17 00:00:00-04:00,395.69000244140625,400.1199951171875,393.0,399.2699890136719,46890500,0.0,0.0,TSLA
2026-03-18 00:00:00-04:00,399.0,403.07000732421875,392.30999755859375,392.7799987792969,50853100,0.0,0.0,TSLA
2026-03-19 00:00:00-04:00,387.2699890136719,387.2699890136719,378.7300109863281,380.29998779296875,67078300,0.0,0.0,TSLA
2026-03-20 00:00:00-04:00,379.8500061035156,379.8900146484375,364.4599914550781,367.9599914550781,78628600,0.0,0.0,TSLA
2026-03-23 00:00:00-04:00,373.0899963378906,385.3299865722656,372.7300109863281,380.8500061035156,74606000,0.0,0.0,TSLA
2026-03-24 00:00:00-04:00,376.55999755859375,387.4800109863281,376.30999755859375,383.0299987792969,60004900,0.0,0.0,TSLA
2026-03-25 00:00:00-04:00,389.989990234375,396.2300109863281,385.010009765625,385.95001220703125,55157300,0.0,0.0,TSLA
2026-03-26 00:00:00-04:00,381.6000061035156,384.44000244140625,371.8699951171875,372.1099853515625,55522900,0.0,0.0,TSLA
2026-03-27 00:00:00-04:00,369.69000244140625,369.8599853515625,359.4700012207031,361.8299865722656,62065700,0.0,0.0,TSLA
2026-03-30 00:00:00-04:00,365.8599853515625,367.2900085449219,352.1400146484375,355.2799987792969,67954400,0.0,0.0,TSLA
2026-03-31 00:00:00-04:00,361.510009765625,373.3299865722656,361.0,371.75,75534900,0.0,0.0,TSLA
2026-04-01 00:00:00-04:00,378.6300048828125,383.1400146484375,374.0799865722656,381.260009765625,58683800,0.0,0.0,TSLA
2026-04-02 00:00:00-04:00,364.20001220703125,370.2799987792969,359.0299987792969,360.5899963378906,83031200,0.0,0.0,TSLA
